8
18446744043898868025,ofi+verbs;ofi_rxm://10.3.1.1:45667
0x1c13,alpha_do_work
0x79fe,delta_do_work
0x5e2d,gamma_do_work
0x874e,beta_do_work
0x79fe,delta_do_work
0x5e2d,gamma_do_work
0x874e,beta_do_work
0x1c13,alpha_do_work
0x79fe 0x5e2d 0x874e 0x1c13,0.000333467,2023109428276722174,18446744043898868025,1,0.033346653,0.000286579,0.000416994,100,18446744073709551615,2,200,18446744073709551615,6,600
0x79fe 0x5e2d 0x874e 0x1c13,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.033346653,100.000000000, 10;
0x79fe 0x5e2d 0x874e 0x1c13,0.000349228,2023109428276722174,18446744043898868025,0,0.034922838,0.000295877,0.000865221,100,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0x79fe 0x5e2d 0x874e 0x1c13,0;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.034922838,100.000000000, 10;
0x5e2d 0x874e 0x1c13 ,0.002720079,30870200016429,18446744043898868025,1,0.272007942,0.002437353,0.003634691,100,18446744073709551615,2,200,18446744073709551615,5,500
0x5e2d 0x874e 0x1c13 ,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.272007942,100.000000000, 10;
0x5e2d 0x874e 0x1c13 ,0.002733147,30870200016429,18446744043898868025,0,0.273314714,0.002443790,0.004120111,100,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0x5e2d 0x874e 0x1c13 ,0;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.273314714,100.000000000, 10;
0x874e 0x1c13 ,0.002754111,471041870,18446744043898868025,1,0.275411129,0.002451658,0.005209446,100,18446744073709551615,2,200,18446744073709551615,4,400
0x874e 0x1c13 ,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.275411129,100.000000000, 10;
0x874e 0x1c13 ,0.002764800,471041870,18446744043898868025,0,0.276479959,0.002460241,0.005255938,100,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0x874e 0x1c13 ,0;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.276479959,100.000000000, 10;
0x1c13 ,0.002798615,7187,18446744043898868025,1,0.279861450,0.002485275,0.005895615,100,18446744073709551615,2,200,18446744073709551615,3,300
0x1c13 ,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.279861450,100.000000000, 10;
0xd320 ,0.000005484,54048,18446744043898868025,1,0.000005484,0.000005484,0.000005484,1,18446744073709551615,2,2,18446744073709551615,3,3
0xd320 ,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.000000000,0.000000000, 10;
