1
18446744046617102908,ofi+verbs;ofi_rxm://10.3.1.1:40077
0x1c13,alpha_do_work
0x1c13 ,0.011771774,7187,18446744037178667077,0,1.177177429,0.011217117,0.036503553,100,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0x1c13 ,0;0.983082533,83.000000000, 0;
0xd320 ,0.000046253,54048,18446744037178667077,0,0.000046253,0.000046253,0.000046253,1,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0xd320 ,0;0.000000000,0.000000000, 0;
