1
18446744046457204225,ofi+verbs;ofi_rxm://10.3.1.1:55835
0x1c13,alpha_do_work
0x1c13 ,0.011771183,7187,18446744037178667077,0,1.177118301,0.011216402,0.036612272,100,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0x1c13 ,0;0.983023167,83.000000000, 0;
