8
18446744042022580936,ofi+verbs;ofi_rxm://10.3.1.1:37893
0x1c13,alpha_do_work
0x79fe,delta_do_work
0x5e2d,gamma_do_work
0x874e,beta_do_work
0x79fe,delta_do_work
0x5e2d,gamma_do_work
0x874e,beta_do_work
0x1c13,alpha_do_work
0x79fe 0x5e2d 0x874e 0x1c13,0.000326287,2023109428276722174,18446744042022580936,1,0.130514622,0.000313520,0.000397682,400,18446744073709551615,5,2300,18446744073709551615,14,5500
0x79fe 0x5e2d 0x874e 0x1c13,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.032638073,97.000000000, 10;
0x79fe 0x5e2d 0x874e 0x1c13,0.002255087,2023109428276722174,18446744042022580936,0,0.902034760,0.000348806,0.005643606,400,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0x79fe 0x5e2d 0x874e 0x1c13,0;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.225262880,97.000000000, 10;
0x5e2d 0x874e 0x1c13 ,0.006247967,30870200016429,18446744042022580936,1,2.499186993,0.002792120,0.011070251,400,18446744073709551615,2,1300,18446744073709551615,8,4800
0x5e2d 0x874e 0x1c13 ,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.609184265,96.000000000, 10;
0x5e2d 0x874e 0x1c13 ,0.006540338,30870200016429,18446744042022580936,0,2.616135120,0.003136635,0.012007475,400,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0x5e2d 0x874e 0x1c13 ,0;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.641031981,96.000000000, 10;
0x874e 0x1c13 ,0.007343776,471041870,18446744042022580936,1,2.937510252,0.003156424,0.014930487,400,18446744073709551615,2,1100,18446744073709551615,5,3900
0x874e 0x1c13 ,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.719216824,96.000000000, 10;
0x874e 0x1c13 ,0.009411493,471041870,18446744042022580936,0,3.764597178,0.005932331,0.015511036,400,18446744073709551615,286331153,0,18446744073709551615,286331153,0
0x874e 0x1c13 ,0;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.922579765,96.000000000, 10;
0x1c13 ,0.009531910,7187,18446744042022580936,1,3.812763929,0.005962610,0.015961885,400,18446744073709551615,2,800,18446744073709551615,3,2800
0x1c13 ,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.935997009,96.000000000, 10;
0xd320 ,0.000002861,54048,18446744042022580936,1,0.000002861,0.000002861,0.000002861,1,18446744073709551615,2,2,18446744073709551615,3,3
0xd320 ,1;0.000000000,0.000000000, 0;0.000000000,0.000000000, 1;0.000000000,0.000000000, 2;0.000000000,0.000000000, 3;0.000000000,0.000000000, 4;0.000000000,0.000000000, 5;0.000000000,0.000000000, 6;0.000000000,0.000000000, 7;0.000000000,0.000000000, 8;0.000000000,0.000000000, 9;0.000000000,0.000000000, 10;
